small_sigma,big_sigma,threshold_abs,min_distance,min_net_intensity_p90,min_net_intensity_mean,precision,recall,f1,tp,fp,fn,count_mae,annotated_frames,balanced_score
1.2,7.0,22.0,6,31.0,8.0,0.9690860215053764,0.783695652173913,0.8665865384615384,721,23,199,17.6,10,0.8489865384615385
1.2,11.0,19.5,5,31.0,9.0,0.8772727272727273,0.8391304347826087,0.8577777777777779,772,108,148,8.8,10,0.8489777777777778
1.2,9.0,18.0,5,31.0,9.0,0.8487752928647497,0.866304347826087,0.8574502420656268,797,142,123,8.5,10,0.8489502420656269
1.2,9.0,18.0,5,31.0,12.0,0.9318181818181818,0.8021739130434783,0.8621495327102804,738,54,182,13.2,10,0.8489495327102804
1.2,7.0,22.0,5,30.0,8.0,0.9665327978580991,0.7847826086956522,0.8662267546490702,722,25,198,17.3,10,0.8489267546490702
1.2,7.0,22.0,6,30.0,8.0,0.9665327978580991,0.7847826086956522,0.8662267546490702,722,25,198,17.3,10,0.8489267546490702
1.2,9.0,21.5,4,31.0,11.0,0.9665327978580991,0.7847826086956522,0.8662267546490702,722,25,198,17.3,10,0.8489267546490702
1.2,9.0,21.5,4,32.0,11.0,0.9665327978580991,0.7847826086956522,0.8662267546490702,722,25,198,17.3,10,0.8489267546490702
1.2,9.0,21.5,4,33.0,11.0,0.9665327978580991,0.7847826086956522,0.8662267546490702,722,25,198,17.3,10,0.8489267546490702
1.2,9.0,18.0,5,28.0,9.0,0.8434873949579832,0.8728260869565218,0.857905982905983,803,149,117,9.0,10,0.848905982905983
1.2,11.0,22.0,4,30.0,9.0,0.948051948051948,0.7934782608695652,0.863905325443787,730,40,190,15.0,10,0.8489053254437869
1.2,7.0,18.0,5,29.0,8.0,0.8362512873326468,0.8826086956521739,0.8588048651507139,812,159,108,9.9,10,0.8489048651507138
1.2,7.0,19.5,4,30.0,8.0,0.8751418842224744,0.8380434782608696,0.8561910049972238,771,110,149,7.3,10,0.8488910049972238
1.2,9.0,18.0,6,33.0,9.0,0.8574537540805223,0.8565217391304348,0.8569874932028276,788,131,132,8.1,10,0.8488874932028276
1.2,9.0,19.5,4,32.0,9.0,0.8808705612829324,0.8358695652173913,0.8577802565532626,769,104,151,8.9,10,0.8488802565532626
1.2,9.0,20.5,5,33.0,12.0,0.964,0.7858695652173913,0.8658682634730539,723,27,197,17.0,10,0.8488682634730539
1.2,11.0,20.5,6,24.0,12.0,0.964,0.7858695652173913,0.8658682634730539,723,27,197,17.0,10,0.8488682634730539
1.2,11.0,20.5,6,26.0,12.0,0.964,0.7858695652173913,0.8658682634730539,723,27,197,17.0,10,0.8488682634730539
1.2,11.0,20.5,6,28.0,12.0,0.964,0.7858695652173913,0.8658682634730539,723,27,197,17.0,10,0.8488682634730539
1.2,11.0,20.5,6,29.0,12.0,0.964,0.7858695652173913,0.8658682634730539,723,27,197,17.0,10,0.8488682634730539
1.2,11.0,20.5,6,30.0,12.0,0.964,0.7858695652173913,0.8658682634730539,723,27,197,17.0,10,0.8488682634730539
1.0,9.0,21.5,7,30.0,11.0,0.9273182957393483,0.8043478260869565,0.861466821885914,740,58,180,12.6,10,0.8488668218859139
1.2,9.0,19.5,7,24.0,11.0,0.9261576971214017,0.8043478260869565,0.8609656777196044,740,59,180,12.1,10,0.8488656777196044
1.2,9.0,19.5,7,26.0,11.0,0.9261576971214017,0.8043478260869565,0.8609656777196044,740,59,180,12.1,10,0.8488656777196044
1.2,9.0,19.5,7,28.0,11.0,0.9261576971214017,0.8043478260869565,0.8609656777196044,740,59,180,12.1,10,0.8488656777196044
1.0,7.0,19.5,4,29.0,10.0,0.8632855567805954,0.8510869565217392,0.8571428571428572,783,124,137,8.3,10,0.8488428571428572
1.2,7.0,18.0,5,24.0,12.0,0.9351969504447268,0.8,0.862331575864089,736,51,184,13.5,10,0.8488315758640891
1.2,7.0,18.0,5,26.0,12.0,0.9351969504447268,0.8,0.862331575864089,736,51,184,13.5,10,0.8488315758640891
1.2,7.0,18.0,5,28.0,12.0,0.9351969504447268,0.8,0.862331575864089,736,51,184,13.5,10,0.8488315758640891
1.2,7.0,18.0,5,29.0,12.0,0.9351969504447268,0.8,0.862331575864089,736,51,184,13.5,10,0.8488315758640891
1.2,7.0,18.0,5,30.0,12.0,0.9351969504447268,0.8,0.862331575864089,736,51,184,13.5,10,0.8488315758640891
1.2,11.0,20.5,7,30.0,8.0,0.8976190476190476,0.8195652173913044,0.8568181818181818,754,86,166,8.0,10,0.8488181818181818
1.2,9.0,20.5,4,24.0,12.0,0.9614873837981408,0.7869565217391304,0.8655110579796771,724,29,196,16.7,10,0.848811057979677
1.2,9.0,20.5,4,26.0,12.0,0.9614873837981408,0.7869565217391304,0.8655110579796771,724,29,196,16.7,10,0.848811057979677
1.2,9.0,20.5,4,28.0,12.0,0.9614873837981408,0.7869565217391304,0.8655110579796771,724,29,196,16.7,10,0.848811057979677
1.2,9.0,20.5,4,29.0,12.0,0.9614873837981408,0.7869565217391304,0.8655110579796771,724,29,196,16.7,10,0.848811057979677
1.2,9.0,20.5,4,30.0,12.0,0.9614873837981408,0.7869565217391304,0.8655110579796771,724,29,196,16.7,10,0.848811057979677
1.2,7.0,18.0,5,24.0,8.0,0.8333333333333334,0.8858695652173914,0.8587987355110644,815,163,105,10.0,10,0.8487987355110644
1.2,7.0,18.0,5,26.0,8.0,0.8333333333333334,0.8858695652173914,0.8587987355110644,815,163,105,10.0,10,0.8487987355110644
1.2,7.0,18.0,5,28.0,8.0,0.8333333333333334,0.8858695652173914,0.8587987355110644,815,163,105,10.0,10,0.8487987355110644
1.2,9.0,18.0,7,24.0,11.0,0.9039615846338536,0.8184782608695652,0.8590986879634911,753,80,167,10.3,10,0.8487986879634911
1.2,9.0,18.0,7,26.0,11.0,0.9039615846338536,0.8184782608695652,0.8590986879634911,753,80,167,10.3,10,0.8487986879634911
1.2,9.0,18.0,7,28.0,11.0,0.9039615846338536,0.8184782608695652,0.8590986879634911,753,80,167,10.3,10,0.8487986879634911
1.2,9.0,20.5,7,30.0,9.0,0.9099756690997567,0.8130434782608695,0.8587830080367395,748,74,172,10.0,10,0.8487830080367395
1.0,9.0,21.0,4,24.0,11.0,0.9121951219512195,0.8130434782608695,0.8597701149425288,748,72,172,11.0,10,0.8487701149425287
1.0,9.0,21.0,4,26.0,11.0,0.9121951219512195,0.8130434782608695,0.8597701149425288,748,72,172,11.0,10,0.8487701149425287
1.0,9.0,21.0,4,28.0,11.0,0.9121951219512195,0.8130434782608695,0.8597701149425288,748,72,172,11.0,10,0.8487701149425287
1.0,11.0,21.0,7,33.0,10.0,0.8971631205673759,0.825,0.8595696489241224,759,87,161,10.8,10,0.8487696489241223
1.2,7.0,20.0,4,29.0,9.0,0.8977407847800237,0.8206521739130435,0.8574673480976717,755,86,165,8.7,10,0.8487673480976716
1.2,9.0,22.0,5,31.0,9.0,0.958994708994709,0.7880434782608695,0.8651551312649164,725,31,195,16.4,10,0.8487551312649164
1.2,9.0,22.0,6,30.0,9.0,0.958994708994709,0.7880434782608695,0.8651551312649164,725,31,195,16.4,10,0.8487551312649164
1.2,11.0,18.0,4,24.0,12.0,0.9306431273644389,0.8021739130434783,0.861646234676007,738,55,182,12.9,10,0.848746234676007
1.2,11.0,18.0,4,26.0,12.0,0.9306431273644389,0.8021739130434783,0.861646234676007,738,55,182,12.9,10,0.848746234676007
1.2,11.0,18.0,4,28.0,12.0,0.9306431273644389,0.8021739130434783,0.861646234676007,738,55,182,12.9,10,0.848746234676007
1.2,11.0,18.0,4,29.0,12.0,0.9306431273644389,0.8021739130434783,0.861646234676007,738,55,182,12.9,10,0.848746234676007
1.2,11.0,18.0,4,30.0,12.0,0.9306431273644389,0.8021739130434783,0.861646234676007,738,55,182,12.9,10,0.848746234676007
1.0,9.0,20.5,5,31.0,11.0,0.9111922141119222,0.8141304347826087,0.859931113662457,749,73,171,11.2,10,0.848731113662457
1.0,9.0,20.5,5,32.0,11.0,0.9111922141119222,0.8141304347826087,0.859931113662457,749,73,171,11.2,10,0.848731113662457
1.0,7.0,20.0,4,24.0,10.0,0.8676307007786429,0.8478260869565217,0.8576140736668499,780,119,140,8.9,10,0.8487140736668499
1.0,7.0,20.0,4,26.0,10.0,0.8676307007786429,0.8478260869565217,0.8576140736668499,780,119,140,8.9,10,0.8487140736668499
1.0,11.0,21.0,4,31.0,10.0,0.8827586206896552,0.8347826086956521,0.8581005586592177,768,102,152,9.4,10,0.8487005586592178
1.0,11.0,21.0,4,32.0,10.0,0.8827586206896552,0.8347826086956521,0.8581005586592177,768,102,152,9.4,10,0.8487005586592178
1.2,9.0,22.0,4,30.0,9.0,0.9565217391304348,0.7891304347826087,0.8648004764740918,726,33,194,16.1,10,0.8487004764740917
1.2,9.0,22.0,6,32.0,8.0,0.9565217391304348,0.7891304347826087,0.8648004764740918,726,33,194,16.1,10,0.8487004764740917
1.2,9.0,22.0,6,33.0,8.0,0.9565217391304348,0.7891304347826087,0.8648004764740918,726,33,194,16.1,10,0.8487004764740917
1.0,9.0,20.5,5,29.0,11.0,0.9090909090909091,0.8152173913043478,0.8595988538681948,750,75,170,10.9,10,0.8486988538681948
1.2,11.0,22.0,5,24.0,11.0,0.972936400541272,0.7815217391304348,0.866787221217601,719,20,201,18.1,10,0.848687221217601
1.2,11.0,22.0,5,26.0,11.0,0.972936400541272,0.7815217391304348,0.866787221217601,719,20,201,18.1,10,0.848687221217601
1.2,11.0,22.0,5,28.0,11.0,0.972936400541272,0.7815217391304348,0.866787221217601,719,20,201,18.1,10,0.848687221217601
1.2,11.0,22.0,5,29.0,11.0,0.972936400541272,0.7815217391304348,0.866787221217601,719,20,201,18.1,10,0.848687221217601
1.2,7.0,19.5,5,24.0,9.0,0.8852838933951332,0.8304347826086956,0.8569826135726305,764,99,156,8.3,10,0.8486826135726305
1.2,7.0,19.5,5,26.0,9.0,0.8852838933951332,0.8304347826086956,0.8569826135726305,764,99,156,8.3,10,0.8486826135726305
1.2,7.0,19.5,5,28.0,9.0,0.8852838933951332,0.8304347826086956,0.8569826135726305,764,99,156,8.3,10,0.8486826135726305
1.2,11.0,20.0,4,31.0,9.0,0.8852838933951332,0.8304347826086956,0.8569826135726305,764,99,156,8.3,10,0.8486826135726305
1.0,9.0,21.0,4,28.0,10.0,0.8808705612829324,0.8358695652173913,0.8577802565532626,769,104,151,9.1,10,0.8486802565532626
1.2,11.0,21.5,7,31.0,8.0,0.9363057324840764,0.7989130434782609,0.8621700879765396,735,50,185,13.5,10,0.8486700879765396
1.0,7.0,20.5,4,24.0,11.0,0.9070048309178744,0.816304347826087,0.8592677345537757,751,77,169,10.6,10,0.8486677345537756
1.0,7.0,20.5,4,26.0,11.0,0.9070048309178744,0.816304347826087,0.8592677345537757,751,77,169,10.6,10,0.8486677345537756
1.0,7.0,20.5,4,28.0,11.0,0.9070048309178744,0.816304347826087,0.8592677345537757,751,77,169,10.6,10,0.8486677345537756
1.0,7.0,22.0,4,24.0,11.0,0.9261576971214017,0.8043478260869565,0.8609656777196044,740,59,180,12.3,10,0.8486656777196044
1.0,7.0,22.0,4,26.0,11.0,0.9261576971214017,0.8043478260869565,0.8609656777196044,740,59,180,12.3,10,0.8486656777196044
1.0,7.0,22.0,4,28.0,11.0,0.9261576971214017,0.8043478260869565,0.8609656777196044,740,59,180,12.3,10,0.8486656777196044
1.2,11.0,19.5,5,32.0,9.0,0.8789954337899544,0.8369565217391305,0.8574610244988865,770,106,150,8.8,10,0.8486610244988865
1.2,11.0,19.5,6,31.0,9.0,0.8789954337899544,0.8369565217391305,0.8574610244988865,770,106,150,8.8,10,0.8486610244988865
1.2,7.0,18.0,5,31.0,8.0,0.8411703239289446,0.875,0.8577517314864145,805,152,115,9.1,10,0.8486517314864145
1.2,9.0,22.0,4,32.0,8.0,0.9540682414698163,0.7902173913043479,0.8644470868014268,727,35,193,15.8,10,0.8486470868014268
1.2,9.0,22.0,4,33.0,8.0,0.9540682414698163,0.7902173913043479,0.8644470868014268,727,35,193,15.8,10,0.8486470868014268
1.2,11.0,22.0,6,32.0,9.0,0.9540682414698163,0.7902173913043479,0.8644470868014268,727,35,193,15.8,10,0.8486470868014268
1.2,11.0,22.0,6,33.0,9.0,0.9540682414698163,0.7902173913043479,0.8644470868014268,727,35,193,15.8,10,0.8486470868014268
1.2,9.0,18.0,5,32.0,9.0,0.8502673796791443,0.8641304347826086,0.8571428571428571,795,140,125,8.5,10,0.8486428571428571
1.0,7.0,20.5,6,31.0,10.0,0.88,0.8369565217391305,0.8579387186629527,770,105,150,9.3,10,0.8486387186629527
1.2,11.0,20.0,7,33.0,8.0,0.8888888888888888,0.8260869565217391,0.8563380281690139,760,95,160,7.7,10,0.8486380281690139
1.2,11.0,21.5,7,30.0,8.0,0.934010152284264,0.8,0.8618266978922717,736,52,184,13.2,10,0.8486266978922717
1.0,9.0,20.5,4,33.0,11.0,0.9143206854345165,0.8119565217391305,0.8601036269430052,747,70,173,11.5,10,0.8486036269430053
1.2,9.0,19.5,4,33.0,12.0,0.9516339869281045,0.7913043478260869,0.8640949554896141,728,37,192,15.5,10,0.8485949554896142
1.2,9.0,19.5,6,31.0,12.0,0.9516339869281045,0.7913043478260869,0.8640949554896141,728,37,192,15.5,10,0.8485949554896142
1.2,9.0,19.5,6,32.0,12.0,0.9516339869281045,0.7913043478260869,0.8640949554896141,728,37,192,15.5,10,0.8485949554896142
1.2,11.0,22.0,5,32.0,9.0,0.9516339869281045,0.7913043478260869,0.8640949554896141,728,37,192,15.5,10,0.8485949554896142
1.2,11.0,22.0,5,33.0,9.0,0.9516339869281045,0.7913043478260869,0.8640949554896141,728,37,192,15.5,10,0.8485949554896142
1.2,11.0,20.5,7,29.0,9.0,0.9088699878493317,0.8130434782608695,0.8582903040734365,748,75,172,9.7,10,0.8485903040734365
1.2,9.0,20.0,6,24.0,9.0,0.889018691588785,0.8271739130434783,0.8569819819819819,761,95,159,8.4,10,0.848581981981982
1.2,9.0,20.0,6,26.0,9.0,0.889018691588785,0.8271739130434783,0.8569819819819819,761,95,159,8.4,10,0.848581981981982
1.2,9.0,20.0,6,28.0,9.0,0.889018691588785,0.8271739130434783,0.8569819819819819,761,95,159,8.4,10,0.848581981981982
1.0,11.0,22.0,7,30.0,10.0,0.9008363201911589,0.8195652173913044,0.8582811610700056,754,83,166,9.7,10,0.8485811610700056
1.0,7.0,20.0,7,29.0,10.0,0.8772727272727273,0.8391304347826087,0.8577777777777779,772,108,148,9.2,10,0.8485777777777779
1.0,11.0,20.5,4,33.0,11.0,0.9121951219512195,0.8130434782608695,0.8597701149425288,748,72,172,11.2,10,0.8485701149425288
1.2,7.0,21.5,7,24.0,10.0,0.9677852348993289,0.783695652173913,0.8660660660660662,721,24,199,17.5,10,0.8485660660660662
1.2,7.0,21.5,7,26.0,10.0,0.9677852348993289,0.783695652173913,0.8660660660660662,721,24,199,17.5,10,0.8485660660660662
1.2,7.0,21.5,7,28.0,10.0,0.9677852348993289,0.783695652173913,0.8660660660660662,721,24,199,17.5,10,0.8485660660660662
1.2,7.0,21.5,7,29.0,10.0,0.9677852348993289,0.783695652173913,0.8660660660660662,721,24,199,17.5,10,0.8485660660660662
1.2,7.0,22.0,4,31.0,8.0,0.9677852348993289,0.783695652173913,0.8660660660660662,721,24,199,17.5,10,0.8485660660660662
1.2,9.0,21.5,6,31.0,11.0,0.9677852348993289,0.783695652173913,0.8660660660660662,721,24,199,17.5,10,0.8485660660660662
1.2,9.0,21.5,6,32.0,11.0,0.9677852348993289,0.783695652173913,0.8660660660660662,721,24,199,17.5,10,0.8485660660660662
1.2,9.0,21.5,6,33.0,11.0,0.9677852348993289,0.783695652173913,0.8660660660660662,721,24,199,17.5,10,0.8485660660660662
1.2,9.0,22.0,6,30.0,10.0,0.9677852348993289,0.783695652173913,0.8660660660660662,721,24,199,17.5,10,0.8485660660660662
1.2,11.0,22.0,4,31.0,9.0,0.94921875,0.7923913043478261,0.8637440758293838,729,39,191,15.2,10,0.8485440758293838
1.2,11.0,21.5,4,32.0,8.0,0.929471032745592,0.8021739130434783,0.8611435239206534,738,56,182,12.6,10,0.8485435239206534
1.2,11.0,21.5,4,33.0,8.0,0.929471032745592,0.8021739130434783,0.8611435239206534,738,56,182,12.6,10,0.8485435239206534
1.0,7.0,19.5,5,33.0,10.0,0.8745762711864407,0.841304347826087,0.8576177285318559,774,111,146,9.1,10,0.8485177285318559
1.0,9.0,19.5,5,33.0,10.0,0.8745762711864407,0.841304347826087,0.8576177285318559,774,111,146,9.1,10,0.8485177285318559
1.2,7.0,22.0,4,30.0,8.0,0.9652406417112299,0.7847826086956522,0.8657074340527579,722,26,198,17.2,10,0.8485074340527579
1.0,7.0,19.5,4,31.0,11.0,0.8989298454221165,0.8217391304347826,0.858603066439523,756,85,164,10.1,10,0.848503066439523
1.0,7.0,19.5,4,29.0,11.0,0.8969194312796208,0.8228260869565217,0.8582766439909297,757,87,163,9.8,10,0.8484766439909297
1.2,7.0,18.0,5,32.0,12.0,0.9363057324840764,0.7989130434782609,0.8621700879765396,735,50,185,13.7,10,0.8484700879765396
1.2,9.0,20.5,6,24.0,12.0,0.96271637816245,0.7858695652173913,0.8653500897666069,723,28,197,16.9,10,0.8484500897666069
1.2,9.0,20.5,6,26.0,12.0,0.96271637816245,0.7858695652173913,0.8653500897666069,723,28,197,16.9,10,0.8484500897666069
1.2,9.0,20.5,6,28.0,12.0,0.96271637816245,0.7858695652173913,0.8653500897666069,723,28,197,16.9,10,0.8484500897666069
1.2,9.0,20.5,6,29.0,12.0,0.96271637816245,0.7858695652173913,0.8653500897666069,723,28,197,16.9,10,0.8484500897666069
1.2,9.0,20.5,6,30.0,12.0,0.96271637816245,0.7858695652173913,0.8653500897666069,723,28,197,16.9,10,0.8484500897666069
1.2,11.0,20.5,4,33.0,12.0,0.96271637816245,0.7858695652173913,0.8653500897666069,723,28,197,16.9,10,0.8484500897666069
1.2,9.0,21.5,7,30.0,9.0,0.9444444444444444,0.7945652173913044,0.8630460448642268,731,43,189,14.6,10,0.8484460448642268
1.0,9.0,20.0,6,31.0,11.0,0.9049338146811071,0.8173913043478261,0.8589377498572245,752,79,168,10.5,10,0.8484377498572245
1.0,9.0,20.0,6,32.0,11.0,0.9049338146811071,0.8173913043478261,0.8589377498572245,752,79,168,10.5,10,0.8484377498572245
1.0,7.0,20.0,6,31.0,11.0,0.9060240963855422,0.8173913043478261,0.8594285714285713,752,78,168,11.0,10,0.8484285714285713
1.0,7.0,20.0,6,32.0,11.0,0.9060240963855422,0.8173913043478261,0.8594285714285713,752,78,168,11.0,10,0.8484285714285713
1.0,7.0,22.0,4,30.0,10.0,0.9028776978417267,0.8184782608695652,0.8586088939566705,753,81,167,10.2,10,0.8484088939566705
1.0,9.0,20.0,6,29.0,11.0,0.9028776978417267,0.8184782608695652,0.8586088939566705,753,81,167,10.2,10,0.8484088939566705
1.0,7.0,20.0,6,24.0,10.0,0.8692737430167597,0.8456521739130435,0.8573002754820936,778,117,142,8.9,10,0.8484002754820936
1.0,7.0,20.0,6,26.0,10.0,0.8692737430167597,0.8456521739130435,0.8573002754820936,778,117,142,8.9,10,0.8484002754820936
1.0,7.0,20.0,6,28.0,10.0,0.8692737430167597,0.8456521739130435,0.8573002754820936,778,117,142,8.9,10,0.8484002754820936
1.2,11.0,21.5,7,24.0,9.0,0.9420849420849421,0.7956521739130434,0.862698880377136,732,45,188,14.3,10,0.8483988803771361
1.2,11.0,21.5,7,26.0,9.0,0.9420849420849421,0.7956521739130434,0.862698880377136,732,45,188,14.3,10,0.8483988803771361
1.2,11.0,21.5,7,28.0,9.0,0.9420849420849421,0.7956521739130434,0.862698880377136,732,45,188,14.3,10,0.8483988803771361
1.2,11.0,21.5,7,29.0,9.0,0.9420849420849421,0.7956521739130434,0.862698880377136,732,45,188,14.3,10,0.8483988803771361
1.0,7.0,20.0,6,29.0,11.0,0.9039615846338536,0.8184782608695652,0.8590986879634911,753,80,167,10.7,10,0.848398687963491
1.2,9.0,22.0,6,31.0,9.0,0.9602122015915119,0.7869565217391304,0.8649940262843488,724,30,196,16.6,10,0.8483940262843489
1.2,11.0,18.0,4,32.0,12.0,0.93173198482933,0.8010869565217391,0.8614845119812975,737,54,183,13.1,10,0.8483845119812975
1.2,7.0,20.0,4,24.0,9.0,0.8966745843230404,0.8206521739130435,0.8569807037457434,755,87,165,8.6,10,0.8483807037457434
1.2,7.0,20.0,4,26.0,9.0,0.8966745843230404,0.8206521739130435,0.8569807037457434,755,87,165,8.6,10,0.8483807037457434
1.2,7.0,20.0,4,28.0,9.0,0.8966745843230404,0.8206521739130435,0.8569807037457434,755,87,165,8.6,10,0.8483807037457434
1.0,7.0,21.0,7,24.0,11.0,0.9195544554455446,0.8076086956521739,0.8599537037037037,743,65,177,11.6,10,0.8483537037037037
1.0,7.0,21.0,7,26.0,11.0,0.9195544554455446,0.8076086956521739,0.8599537037037037,743,65,177,11.6,10,0.8483537037037037
1.0,7.0,21.0,7,28.0,11.0,0.9195544554455446,0.8076086956521739,0.8599537037037037,743,65,177,11.6,10,0.8483537037037037
1.2,7.0,18.0,4,29.0,8.0,0.8353909465020576,0.8826086956521739,0.8583509513742072,812,160,108,10.0,10,0.8483509513742072
1.2,9.0,19.5,6,31.0,8.0,0.8689809630459127,0.8434782608695652,0.8560397131825703,776,117,144,7.7,10,0.8483397131825703
1.2,9.0,22.0,4,31.0,9.0,0.9577278731836195,0.7880434782608695,0.86463923673226,725,32,195,16.3,10,0.84833923673226
1.0,9.0,21.5,7,30.0,10.0,0.8978622327790974,0.8217391304347826,0.8581157775255391,756,86,164,9.8,10,0.8483157775255391
1.2,11.0,18.0,6,33.0,12.0,0.9374201787994891,0.7978260869565217,0.8620082207868467,734,49,186,13.7,10,0.8483082207868466
1.2,11.0,21.5,4,32.0,9.0,0.9374201787994891,0.7978260869565217,0.8620082207868467,734,49,186,13.7,10,0.8483082207868466
1.2,11.0,21.5,4,33.0,9.0,0.9374201787994891,0.7978260869565217,0.8620082207868467,734,49,186,13.7,10,0.8483082207868466
1.2,11.0,22.0,4,24.0,8.0,0.9374201787994891,0.7978260869565217,0.8620082207868467,734,49,186,13.7,10,0.8483082207868466
1.2,11.0,22.0,4,26.0,8.0,0.9374201787994891,0.7978260869565217,0.8620082207868467,734,49,186,13.7,10,0.8483082207868466
1.2,11.0,22.0,4,28.0,8.0,0.9374201787994891,0.7978260869565217,0.8620082207868467,734,49,186,13.7,10,0.8483082207868466
1.2,11.0,22.0,4,29.0,8.0,0.9374201787994891,0.7978260869565217,0.8620082207868467,734,49,186,13.7,10,0.8483082207868466
1.0,9.0,21.0,7,29.0,10.0,0.8901869158878505,0.8282608695652174,0.8581081081081081,762,94,158,9.8,10,0.8483081081081081
1.0,11.0,20.5,5,31.0,11.0,0.9079903147699758,0.8152173913043478,0.8591065292096219,750,76,170,10.8,10,0.8483065292096219
1.0,11.0,20.5,5,32.0,11.0,0.9079903147699758,0.8152173913043478,0.8591065292096219,750,76,170,10.8,10,0.8483065292096219
1.0,9.0,19.5,5,30.0,11.0,0.8989298454221165,0.8217391304347826,0.858603066439523,756,85,164,10.3,10,0.848303066439523
1.2,11.0,19.5,7,24.0,12.0,0.9552631578947368,0.7891304347826087,0.8642857142857143,726,34,194,16.0,10,0.8482857142857143
1.2,11.0,19.5,7,26.0,12.0,0.9552631578947368,0.7891304347826087,0.8642857142857143,726,34,194,16.0,10,0.8482857142857143
1.2,11.0,19.5,7,28.0,12.0,0.9552631578947368,0.7891304347826087,0.8642857142857143,726,34,194,16.0,10,0.8482857142857143
1.2,11.0,19.5,7,29.0,12.0,0.9552631578947368,0.7891304347826087,0.8642857142857143,726,34,194,16.0,10,0.8482857142857143
1.2,11.0,19.5,7,30.0,12.0,0.9552631578947368,0.7891304347826087,0.8642857142857143,726,34,194,16.0,10,0.8482857142857143
1.0,9.0,22.0,4,28.0,9.0,0.8691275167785235,0.8445652173913043,0.856670341786108,777,117,143,8.4,10,0.848270341786108
1.2,11.0,22.0,4,24.0,11.0,0.9716216216216216,0.7815217391304348,0.8662650602409637,719,21,201,18.0,10,0.8482650602409637
1.2,11.0,22.0,4,26.0,11.0,0.9716216216216216,0.7815217391304348,0.8662650602409637,719,21,201,18.0,10,0.8482650602409637
1.2,11.0,22.0,4,28.0,11.0,0.9716216216216216,0.7815217391304348,0.8662650602409637,719,21,201,18.0,10,0.8482650602409637
1.2,11.0,22.0,4,29.0,11.0,0.9716216216216216,0.7815217391304348,0.8662650602409637,719,21,201,18.0,10,0.8482650602409637
1.2,11.0,18.0,4,33.0,12.0,0.9351145038167938,0.7989130434782609,0.8616647127784289,735,51,185,13.4,10,0.848264712778429
1.2,7.0,18.0,4,24.0,8.0,0.832482124616956,0.8858695652173914,0.8583464981569247,815,164,105,10.1,10,0.8482464981569247
1.2,7.0,18.0,4,26.0,8.0,0.832482124616956,0.8858695652173914,0.8583464981569247,815,164,105,10.1,10,0.8482464981569247
